Student_ID,Age,Gender,Department,Semester,Attendance,Study_Hours_Per_Day,Sleep_Hours,Assignment_Score,Practical_Score,Internal_Marks,Previous_Sem_Percentage,Coding_Hours_Per_Week,Projects_Completed,Certifications,Internship,Backlogs,Stress_Level,Communication_Score,Aptitude_Score,Interview_Score,Final_Percentage,Placement_Status,Package_LPA
ST1614,20,Male,Computer Engineering,3,68.0,0.5,7.7,70.7,85.0,94.4,69.6,12.9,0.0,1,Yes,0,Low,89.0,70.2,85.6,56.9,Not Placed,0.0
ST1615,18,Male,Information Technology,5,89.0,4.5,8.6,100.0,71.1,93.3,76.8,0.0,5.0,3,Yes,5,Low,78.8,52.1,46.0,59.9,Not Placed,0.0
ST1616,20,Female,Mechanical,3,71.4,4.7,6.5,72.2,59.0,47.0,80.7,7.0,2.0,5,No,1,High,75.0,81.2,86.3,55.2,Not Placed,0.0
ST1617,21,Female,Civil,5,76.6,2.0,7.8,88.2,81.7,79.5,72.0,5.2,6.0,5,No,0,Low,66.4,82.0,86.5,65.3,Placed,4.06
ST1618,19,Male,Information Technology,3,70.4,4.1,4.9,92.3,57.4,69.7,74.6,4.5,3.0,1,No,2,Medium,60.9,82.8,35.9,56.6,Not Placed,0.0
ST1619,21,Male,Information Technology,4,98.9,2.2,7.7,77.6,65.1,74.0,71.2,9.9,6.0,4,Yes,1,Medium,81.2,96.6,29.3,72.4,Not Placed,0.0
ST1620,21,Male,Electronics,3,74.1,,6.1,64.9,48.6,66.8,79.6,13.6,2.0,0,No,0,Medium,67.2,61.8,60.6,54.2,Not Placed,0.0
ST1621,22,Female,Civil,4,100.0,1.6,7.3,45.8,57.5,73.5,74.4,7.3,6.0,5,Yes,2,Medium,55.8,38.8,82.0,55.4,Not Placed,0.0
ST1622,19,Male,Electronics,4,87.8,0.8,6.7,83.2,78.3,74.0,70.9,9.0,1.0,2,No,1,Medium,58.8,58.1,42.7,57.8,Not Placed,0.0
ST1623,21,Female,Information Technology,6,83.8,2.9,8.5,65.2,50.5,64.5,66.2,8.6,5.0,0,Yes,1,Medium,60.6,82.4,34.4,59.3,Not Placed,0.0
ST1624,21,Female,Information Technology,4,82.4,3.3,6.0,77.1,56.7,60.3,71.1,8.0,5.0,3,No,3,Medium,94.5,66.8,68.0,48.7,Not Placed,0.0
ST1625,19,Female,Electronics,4,82.7,2.9,7.7,60.0,76.0,66.2,76.8,2.6,3.0,1,No,0,Medium,81.9,46.9,77.1,58.0,Not Placed,0.0
ST1626,19,Male,Computer Engineering,3,54.9,1.7,6.7,71.8,68.9,75.0,73.7,13.5,6.0,0,No,1,Medium,70.5,42.7,56.1,44.9,Not Placed,0.0
ST1627,21,Female,Electronics,5,74.7,2.9,6.8,75.4,100.0,79.8,75.3,9.5,3.0,2,No,1,Medium,75.8,89.3,57.4,67.8,Not Placed,0.0
ST1628,19,Male,Information Technology,6,88.1,3.9,6.8,78.2,99.8,83.1,88.8,10.0,6.0,2,No,0,Medium,77.4,77.1,77.0,66.2,Not Placed,0.0
ST1629,21,Female,Mechanical,4,77.4,3.4,6.1,61.6,64.7,65.6,73.7,4.0,5.0,1,Yes,0,Medium,57.8,60.6,53.1,61.5,Not Placed,0.0
ST1630,21,Male,Computer Engineering,6,61.1,3.8,7.0,89.4,83.2,75.7,60.9,5.7,1.0,1,No,2,Low,53.7,96.2,54.3,63.5,Not Placed,0.0
ST1631,22,Female,Electronics,3,77.4,2.5,6.9,67.8,85.7,84.5,82.4,7.1,6.0,0,No,0,Medium,84.7,100.0,71.4,74.7,Placed,4.06
ST1632,18,Male,Information Technology,4,98.4,5.3,7.3,54.9,68.2,87.2,50.9,0.3,3.0,3,Yes,1,Low,51.1,83.5,73.2,62.1,Not Placed,0.0
ST1633,21,Female,Electronics,3,93.0,1.7,7.1,73.7,56.6,71.2,54.9,0.0,0.0,4,No,3,High,69.8,79.3,63.4,46.5,Not Placed,0.0
ST1634,20,Male,Computer Engineering,6,77.3,4.2,7.9,75.4,75.8,69.1,74.7,5.0,5.0,2,No,0,High,59.9,75.9,90.8,63.7,Placed,3.41
ST1635,18,Male,Electronics,3,89.4,5.3,8.0,76.9,73.8,74.5,77.2,10.6,2.0,1,No,0,Low,73.1,80.8,79.0,73.0,Not Placed,0.0
ST1636,18,Male,Electronics,6,73.6,4.2,5.8,91.3,70.3,57.1,52.6,4.7,2.0,4,No,0,Low,66.5,97.4,61.4,58.4,Placed,3.62
ST1637,18,Male,Electronics,3,57.6,3.2,8.0,72.2,81.8,69.5,64.6,2.9,1.0,4,No,1,Medium,77.5,53.4,46.3,51.5,Not Placed,0.0
ST1638,22,Female,Electronics,6,66.9,2.7,5.7,73.6,66.2,81.7,61.5,3.9,0.0,4,No,3,High,37.6,62.9,82.9,53.3,Not Placed,0.0
ST1639,21,Female,Electronics,5,96.8,5.1,7.6,61.8,61.0,80.3,63.2,5.7,3.0,3,No,0,Medium,85.7,67.3,83.4,66.0,Not Placed,0.0
ST1640,22,Male,Mechanical,3,74.7,1.4,7.7,84.8,77.4,68.5,83.2,6.2,6.0,1,No,0,Medium,80.3,76.6,65.4,60.4,Placed,4.6
ST1641,21,Female,Computer Engineering,3,75.1,,4.9,77.2,81.0,74.8,79.9,18.8,5.0,2,No,1,Medium,84.2,91.5,71.4,55.7,Not Placed,0.0
ST1642,22,Male,Mechanical,5,74.4,2.9,7.1,70.0,60.7,61.3,69.7,13.3,2.0,1,Yes,1,Low,82.5,74.2,78.2,58.3,Not Placed,0.0
ST1643,22,Male,Information Technology,5,100.0,5.4,6.5,52.1,88.1,81.1,62.4,13.1,2.0,0,Yes,0,Medium,74.4,77.4,92.6,70.8,Placed,4.3
ST1644,20,Female,Computer Engineering,3,97.5,4.1,6.2,92.3,53.0,71.0,51.1,13.8,2.0,2,Yes,1,Low,61.0,78.2,81.2,61.5,Not Placed,0.0
ST1645,22,Male,Computer Engineering,5,100.0,2.0,8.5,60.3,68.5,68.4,89.9,3.0,2.0,1,No,0,Medium,76.1,68.3,74.1,52.8,Not Placed,0.0
ST1646,19,Male,Information Technology,4,76.1,3.0,6.3,67.9,72.6,67.3,78.3,1.9,4.0,2,No,2,Low,74.1,61.8,81.9,59.6,Not Placed,0.0
ST1647,20,Female,Mechanical,6,81.5,2.6,6.1,79.3,67.7,71.2,60.1,2.5,1.0,0,No,0,Medium,82.3,69.1,85.4,52.5,Not Placed,0.0
ST1648,22,Male,Electronics,6,59.8,2.4,7.1,60.6,68.7,66.2,80.1,14.7,3.0,5,No,0,High,78.7,58.2,71.3,56.1,Not Placed,0.0
ST1649,18,Male,Mechanical,6,95.7,5.0,7.8,57.1,100.0,80.6,69.0,5.3,5.0,2,Yes,2,Medium,71.3,58.4,81.7,63.0,Placed,2.07
ST1650,19,Male,Information Technology,4,64.0,1.4,6.8,49.5,64.9,66.9,66.0,1.7,5.0,5,No,0,Medium,76.1,73.5,56.2,44.8,Placed,4.43
ST1651,19,Male,Information Technology,5,80.6,5.9,8.3,83.7,100.0,92.7,76.1,5.8,5.0,4,No,0,Low,77.3,60.8,83.6,80.4,Placed,5.12
ST1652,19,Female,Computer Engineering,5,64.8,4.7,7.6,68.5,81.7,91.0,59.6,6.8,3.0,3,Yes,3,Medium,85.2,95.7,56.3,55.9,Not Placed,0.0
ST1653,20,Female,Information Technology,3,70.9,5.1,4.6,100.0,77.2,60.4,65.2,9.3,1.0,0,Yes,1,Low,94.3,70.2,50.9,61.2,Not Placed,0.0
ST1654,22,Female,Information Technology,5,68.0,,6.4,63.1,82.2,72.9,71.7,9.3,0.0,2,No,0,Medium,78.4,88.4,64.9,66.7,Not Placed,0.0
ST1655,22,Male,Computer Engineering,3,70.7,3.3,6.4,63.9,100.0,63.5,63.0,3.9,6.0,0,Yes,1,Low,77.4,49.3,45.5,68.7,Placed,4.66
ST1656,18,Male,Computer Engineering,4,71.5,1.4,7.5,68.2,63.1,67.8,79.4,11.4,6.0,4,No,2,Low,66.9,49.8,57.5,50.0,Placed,3.13
ST1657,18,Female,Electronics,6,71.4,2.7,4.1,77.9,61.4,98.0,96.2,4.8,1.0,5,Yes,1,Low,65.2,66.3,73.1,53.6,Not Placed,0.0
ST1658,19,Male,Mechanical,6,88.0,4.2,9.8,69.4,66.2,68.0,59.4,7.2,2.0,3,No,0,Medium,59.8,82.1,71.4,68.4,Not Placed,0.0
ST1659,18,Male,Civil,6,64.7,5.4,7.6,82.3,76.4,76.7,46.7,11.4,6.0,0,Yes,1,Medium,30.0,60.6,77.2,54.3,Placed,3.33
ST1660,20,Male,Civil,5,80.6,1.8,7.2,,53.6,79.0,42.0,4.8,2.0,5,Yes,1,Medium,58.3,66.5,77.5,52.4,Not Placed,0.0
ST1661,22,Male,Electronics,3,92.6,3.0,8.3,58.4,76.3,59.0,67.9,5.2,1.0,4,No,2,Low,67.6,83.0,73.0,52.9,Not Placed,0.0
ST1662,19,Female,Information Technology,3,71.8,3.3,9.6,53.4,98.0,60.9,60.7,11.0,1.0,4,No,0,Medium,65.7,62.2,53.4,57.9,Not Placed,0.0
ST1663,18,Female,Electronics,4,69.4,1.4,8.0,48.3,78.0,56.3,72.9,3.7,3.0,4,No,1,Medium,76.4,56.6,81.8,55.0,Not Placed,0.0
ST1664,20,Female,Mechanical,5,75.2,4.4,8.0,68.8,72.2,60.5,71.9,6.1,3.0,5,Yes,0,Medium,58.7,78.6,65.2,56.4,Placed,4.79
ST1665,20,Male,Computer Engineering,4,92.2,2.4,7.1,71.4,68.0,34.9,47.6,10.8,4.0,2,Yes,1,High,59.4,48.4,70.8,49.3,Not Placed,0.0
ST1666,18,Female,Information Technology,3,80.3,3.2,6.8,67.4,87.7,79.1,44.6,18.3,5.0,1,No,4,Medium,40.4,62.4,68.7,56.5,Not Placed,0.0
ST1667,22,Female,Mechanical,3,71.6,2.8,6.5,89.9,65.3,98.7,74.1,11.0,4.0,0,Yes,0,Low,76.6,69.7,92.2,73.4,Not Placed,0.0
ST1668,18,Male,Information Technology,6,83.8,2.3,6.1,89.7,100.0,73.9,71.9,10.4,5.0,1,Yes,0,Medium,57.6,75.9,47.9,80.3,Placed,5.82
ST1669,19,Male,Electronics,5,64.8,3.5,6.2,71.0,100.0,53.6,64.0,10.7,,4,No,1,High,60.0,80.3,61.5,48.8,Placed,4.01
ST1670,18,Female,Electronics,3,86.2,3.2,5.5,53.5,79.3,63.6,46.8,2.6,4.0,1,Yes,1,Medium,77.9,82.7,75.5,53.4,Not Placed,0.0
ST1671,20,Female,Computer Engineering,6,82.9,2.9,6.9,68.2,75.9,66.0,76.6,8.6,4.0,5,Yes,0,High,57.6,63.5,67.4,56.4,Placed,3.16
ST1672,18,Female,Information Technology,5,74.3,2.4,5.1,67.8,89.4,58.8,87.8,7.9,0.0,4,Yes,1,Medium,75.3,82.4,59.2,60.5,Placed,4.13
ST1673,22,Female,Information Technology,4,67.9,4.0,7.2,67.1,90.2,83.2,73.9,9.6,1.0,4,No,3,Medium,53.1,75.6,36.3,55.6,Not Placed,0.0
ST1674,21,Male,Computer Engineering,5,67.4,6.0,7.0,66.6,65.5,82.5,58.1,8.6,3.0,3,Yes,1,Medium,69.7,78.8,62.4,64.0,Placed,3.62
ST1675,18,Female,Computer Engineering,5,84.4,3.7,7.2,67.2,69.2,57.0,70.6,9.9,4.0,3,No,1,Medium,61.5,58.5,72.8,56.0,Placed,3.13
ST1676,22,Female,Mechanical,3,92.7,5.0,6.4,70.4,58.8,81.4,50.9,6.4,3.0,5,Yes,0,Medium,66.3,78.0,75.7,67.9,Placed,4.05
ST1677,22,Male,Computer Engineering,3,70.4,1.4,10.0,67.4,81.3,91.8,84.8,8.3,5.0,5,No,3,Medium,91.2,65.7,64.3,53.3,Placed,4.44
ST1678,20,Female,Information Technology,5,83.5,3.7,8.5,77.5,84.7,96.7,71.1,1.9,4.0,1,Yes,0,Medium,47.0,68.7,69.8,69.6,Not Placed,0.0
ST1679,22,Male,Computer Engineering,3,53.0,1.9,5.6,79.3,58.5,100.0,45.2,6.4,5.0,0,No,0,Medium,89.9,70.5,48.7,51.2,Not Placed,0.0
ST1680,22,Male,Civil,3,71.0,1.3,7.3,64.1,70.1,60.3,65.8,15.0,4.0,1,No,0,Low,57.1,99.7,73.2,60.0,Not Placed,0.0
ST1681,22,Male,Computer Engineering,3,77.6,2.4,6.3,90.3,58.5,100.0,76.5,9.6,6.0,5,No,1,Medium,82.2,54.3,67.2,56.7,Placed,4.0
ST1682,22,Female,Information Technology,6,67.1,5.3,5.9,63.2,64.3,67.4,65.3,7.9,2.0,0,No,2,Medium,84.9,85.8,69.6,52.7,Not Placed,0.0
ST1683,19,Female,Mechanical,6,66.8,4.9,5.5,55.6,83.2,64.3,66.1,17.5,0.0,1,No,0,High,76.0,89.5,63.5,67.2,Not Placed,0.0
ST1684,19,Male,Mechanical,5,70.0,3.9,7.5,79.6,66.5,76.3,52.9,1.2,5.0,2,Yes,2,Medium,52.9,80.4,70.4,61.2,Not Placed,0.0
ST1685,20,Female,Computer Engineering,3,81.5,1.2,6.3,65.2,72.1,64.4,77.9,2.5,1.0,2,No,2,Low,73.8,60.0,77.2,46.2,Not Placed,0.0
ST1686,18,Female,Mechanical,6,75.8,,8.1,78.9,54.8,77.2,60.9,16.6,1.0,0,No,1,Low,100.0,93.4,71.1,51.3,Not Placed,0.0
ST1687,22,Male,Information Technology,5,51.1,4.0,8.1,46.2,78.4,54.8,39.8,8.2,2.0,3,No,1,Medium,70.2,63.0,37.8,48.1,Not Placed,0.0
ST1688,18,Male,Information Technology,3,52.6,3.8,8.5,91.7,75.4,68.9,64.8,6.8,2.0,0,Yes,0,Low,68.6,78.3,71.4,60.7,Not Placed,0.0
ST1689,18,Female,Computer Engineering,4,70.7,0.7,6.1,83.1,66.5,88.7,83.7,2.0,6.0,1,No,0,High,67.2,69.8,60.8,65.9,Placed,4.67
ST1690,20,Male,Computer Engineering,3,83.5,2.2,7.5,57.0,73.5,71.3,64.6,10.2,1.0,4,No,2,Low,77.2,62.5,55.7,44.9,Placed,3.04
ST1691,22,Female,Electronics,3,45.0,3.4,7.7,57.3,78.3,73.8,94.3,10.7,5.0,2,No,0,High,68.8,76.2,88.6,63.2,Placed,2.51
ST1692,22,Female,Information Technology,6,72.0,4.3,6.5,95.1,65.4,78.2,76.0,2.5,1.0,4,Yes,0,Medium,74.0,96.2,52.1,58.8,Not Placed,0.0
ST1693,21,Female,Information Technology,5,71.7,0.5,6.2,66.2,56.8,87.2,74.7,7.3,0.0,2,Yes,1,High,65.9,71.8,53.9,56.8,Not Placed,0.0
ST1694,18,Female,Electronics,5,94.7,3.3,8.8,65.0,99.5,50.5,68.2,6.3,4.0,1,No,3,Low,55.5,97.7,31.1,49.1,Not Placed,0.0
ST1695,18,Male,Mechanical,6,73.4,3.7,7.3,47.8,67.8,79.6,69.0,9.3,0.0,2,No,1,Medium,100.0,65.3,90.0,48.5,Not Placed,0.0
ST1696,19,Male,Computer Engineering,3,82.6,4.8,7.7,70.8,74.7,68.5,66.3,2.4,6.0,0,No,0,Low,68.6,69.2,81.3,73.7,Placed,4.06
ST1697,21,Male,Electronics,4,79.7,4.5,6.1,72.3,89.1,74.2,65.8,14.3,6.0,4,No,0,Low,100.0,49.6,61.7,76.3,Not Placed,0.0
ST1698,19,Male,Computer Engineering,3,52.4,4.4,5.7,83.6,100.0,85.8,77.4,12.6,1.0,5,No,1,Medium,75.9,59.6,76.8,62.4,Not Placed,0.0
ST1699,19,Female,Mechanical,3,87.2,2.3,6.4,58.2,59.8,56.5,56.9,6.2,4.0,4,No,0,Medium,78.4,64.7,31.4,52.9,Not Placed,0.0
ST1700,19,Female,Electronics,4,80.6,0.6,6.9,56.8,81.8,58.8,54.9,6.9,1.0,1,No,0,Low,65.7,63.1,74.6,51.6,Not Placed,0.0
ST1701,20,Male,Civil,6,84.1,2.9,5.8,80.4,66.8,46.8,54.3,7.3,0.0,5,No,0,High,61.7,53.6,53.3,57.1,Not Placed,0.0
ST1702,20,Female,Computer Engineering,5,100.0,5.0,7.0,87.1,69.0,64.9,98.0,4.1,0.0,4,Yes,1,Low,66.0,56.6,93.8,70.2,Placed,5.31
ST1703,19,Female,Computer Engineering,6,53.0,5.6,5.1,56.1,66.6,89.3,77.4,5.8,5.0,1,Yes,0,Medium,58.3,63.7,72.9,59.4,Not Placed,0.0
ST1704,21,Female,Computer Engineering,6,98.7,4.6,5.8,88.0,61.4,70.4,74.3,6.6,5.0,3,No,0,Low,57.1,85.8,69.1,59.6,Not Placed,0.0
ST1705,18,Male,Computer Engineering,3,74.6,4.1,7.7,75.5,75.5,54.6,55.2,16.1,0.0,0,No,0,Medium,95.0,45.6,53.9,54.7,Not Placed,0.0
ST1706,21,Male,Computer Engineering,5,81.4,4.1,7.7,88.1,56.8,65.7,78.7,12.7,4.0,2,Yes,0,Low,81.2,36.8,54.0,55.7,Not Placed,0.0
ST1707,22,Male,Civil,5,77.5,2.7,6.6,74.2,88.3,52.7,68.4,12.7,6.0,2,Yes,0,High,91.0,41.6,76.5,64.9,Placed,4.91
ST1708,20,Female,Computer Engineering,6,72.9,3.3,5.9,44.7,76.7,57.4,73.0,9.8,5.0,2,No,0,Medium,85.7,55.3,53.7,58.3,Not Placed,0.0
ST1709,18,Male,Computer Engineering,4,71.2,6.0,5.9,73.2,81.5,77.1,56.3,2.4,5.0,3,Yes,1,High,61.6,77.6,53.1,62.6,Not Placed,0.0
ST1710,18,Male,Mechanical,6,82.0,2.1,6.6,87.7,69.9,56.7,72.2,7.8,3.0,0,No,0,Low,48.4,62.7,89.5,57.9,Placed,2.33
ST1711,22,Male,Information Technology,4,,5.9,7.7,64.3,71.2,86.5,64.1,12.9,3.0,4,No,0,Medium,63.6,62.5,71.6,72.0,Placed,2.54
ST1712,22,Male,Mechanical,5,87.0,3.0,8.0,70.3,79.7,71.1,59.3,1.7,5.0,4,Yes,0,Medium,71.3,62.1,49.5,68.3,Placed,3.74
ST1713,19,Male,Computer Engineering,6,73.0,5.5,6.5,72.9,60.9,73.1,80.3,11.2,1.0,0,No,0,High,86.0,39.8,75.8,63.6,Not Placed,0.0
ST1714,20,Male,Information Technology,3,64.4,1.4,5.7,40.2,71.3,68.4,48.5,19.6,4.0,5,No,0,Medium,69.2,80.9,62.5,46.2,Not Placed,0.0
ST1715,20,Female,Computer Engineering,6,72.6,4.4,7.3,95.1,64.8,82.0,77.9,13.3,2.0,0,No,0,High,100.0,87.7,38.7,71.8,Not Placed,0.0
ST1716,21,Female,Computer Engineering,5,93.1,2.4,6.1,64.2,64.4,82.2,79.6,15.1,5.0,2,Yes,0,Low,63.9,63.0,59.0,64.8,Placed,3.31
ST1717,19,Male,Civil,3,71.6,1.4,6.4,81.1,48.6,76.4,57.7,9.1,,4,Yes,5,Medium,78.3,69.3,50.2,37.5,Not Placed,0.0
ST1718,19,Male,Computer Engineering,3,82.3,3.8,8.5,74.0,93.4,79.3,58.5,12.8,4.0,0,No,0,Medium,61.6,69.8,71.1,63.5,Not Placed,0.0
ST1719,19,Female,Information Technology,4,69.2,5.0,7.9,90.1,67.1,69.2,66.9,4.4,4.0,4,Yes,3,Low,75.7,52.0,56.5,58.8,Not Placed,0.0
ST1720,19,Female,Information Technology,3,87.1,2.2,7.2,79.9,91.1,79.0,73.9,12.0,3.0,0,Yes,0,Medium,68.2,61.4,68.5,70.8,Not Placed,0.0
ST1721,20,Male,Information Technology,3,86.2,1.3,5.6,,89.9,67.6,67.9,11.3,4.0,1,Yes,0,High,66.5,94.8,77.7,64.6,Not Placed,0.0
ST1722,20,Male,Civil,6,100.0,3.4,7.2,64.3,59.3,72.0,76.1,9.4,4.0,2,Yes,2,High,61.3,67.9,100.0,62.6,Not Placed,0.0
ST1723,19,Male,Computer Engineering,5,,3.4,8.2,84.6,61.9,68.4,94.7,14.6,3.0,0,Yes,0,Medium,72.1,71.4,98.7,61.4,Not Placed,0.0
ST1724,21,Male,Electronics,4,86.0,4.3,6.6,52.5,100.0,66.1,62.9,5.3,0.0,3,Yes,0,High,81.7,57.6,70.6,60.0,Not Placed,0.0
ST1725,18,Female,Civil,6,79.2,4.9,8.5,82.8,98.8,63.0,46.0,7.1,5.0,0,No,4,Medium,56.3,61.6,66.2,57.0,Not Placed,0.0
ST1726,18,Male,Electronics,3,93.6,3.4,8.4,61.8,75.6,78.1,81.6,8.5,1.0,1,No,0,Medium,69.3,77.7,57.5,64.3,Not Placed,0.0
ST1727,21,Male,Civil,3,69.4,6.3,8.8,90.0,79.3,89.0,93.6,2.9,2.0,3,Yes,0,Low,76.9,55.4,40.7,66.5,Not Placed,0.0
ST1728,19,Male,Computer Engineering,4,86.9,3.8,7.3,76.9,67.8,87.2,75.5,9.1,1.0,3,No,0,Medium,79.6,92.3,30.4,65.2,Not Placed,0.0
ST1729,20,Male,Information Technology,5,75.7,3.0,7.6,82.7,81.6,55.7,54.8,0.0,0.0,0,Yes,3,Low,96.1,43.8,53.5,52.6,Not Placed,0.0
ST1730,18,Female,Computer Engineering,4,77.2,1.1,8.6,76.0,66.7,88.8,68.3,13.2,6.0,1,No,2,Low,78.1,58.5,93.2,53.4,Not Placed,0.0
ST1731,22,Female,Mechanical,6,79.1,3.1,7.5,54.0,49.6,67.9,54.3,8.2,0.0,3,Yes,0,Medium,64.4,45.8,92.6,59.7,Not Placed,0.0
ST1732,22,Female,Civil,4,81.0,3.0,6.4,64.7,58.8,79.8,79.0,5.4,4.0,2,Yes,0,High,62.0,87.9,68.1,54.3,Placed,3.44
ST1733,21,Male,Computer Engineering,3,76.6,4.9,6.5,83.1,76.3,60.2,51.1,3.8,1.0,5,No,2,Medium,61.9,67.5,74.4,51.4,Not Placed,0.0
ST1734,19,Male,Electronics,6,80.6,,7.3,77.0,61.3,73.8,65.8,6.8,0.0,2,Yes,0,High,61.1,63.7,57.3,57.5,Not Placed,0.0
ST1735,18,Female,Computer Engineering,3,96.9,1.7,5.6,89.2,75.1,76.1,55.9,11.4,1.0,4,No,0,High,73.0,74.0,66.5,67.0,Not Placed,0.0
ST1736,19,Male,Electronics,5,89.8,3.8,6.8,79.8,62.0,52.7,71.8,10.7,0.0,4,Yes,1,Low,75.9,89.0,54.6,58.5,Placed,2.75
ST1737,18,Male,Information Technology,3,88.4,4.5,8.2,63.4,65.8,79.9,64.9,4.5,2.0,1,Yes,0,Medium,81.5,71.2,54.6,58.8,Placed,3.93
ST1738,21,Female,Civil,3,72.5,5.8,4.6,65.4,87.1,89.5,72.5,3.8,0.0,3,No,1,Medium,79.3,85.1,76.8,54.5,Not Placed,0.0
ST1739,21,Female,Electronics,4,67.3,4.8,8.7,76.2,79.2,69.7,70.3,11.3,1.0,2,No,2,High,87.4,63.6,57.3,50.6,Not Placed,0.0
ST1740,22,Female,Information Technology,3,89.5,4.6,8.2,47.2,75.9,89.7,56.2,4.4,4.0,2,Yes,2,High,60.6,53.6,74.9,50.9,Not Placed,0.0
ST1741,19,Female,Computer Engineering,6,88.5,3.6,6.5,95.1,87.4,69.5,78.8,8.3,1.0,5,Yes,0,Medium,92.9,71.5,64.6,72.5,Not Placed,0.0
ST1742,22,Male,Computer Engineering,6,95.7,4.1,7.6,80.3,82.2,83.0,69.3,8.6,3.0,1,Yes,0,Medium,61.2,57.5,89.7,64.8,Placed,4.92
ST1743,19,Male,Computer Engineering,5,70.8,5.4,7.0,89.7,94.8,43.2,56.2,9.6,1.0,3,No,0,Medium,74.9,78.3,75.8,65.4,Not Placed,0.0
ST1744,22,Female,Computer Engineering,6,75.2,1.5,8.4,56.0,70.0,100.0,98.0,12.3,2.0,1,No,0,Low,67.3,61.9,70.9,63.9,Not Placed,0.0
ST1745,20,Male,Mechanical,4,58.3,3.0,8.1,89.9,70.4,91.4,76.7,1.7,5.0,0,Yes,0,Low,69.7,66.7,44.1,67.9,Not Placed,0.0
ST1746,20,Female,Electronics,5,73.3,2.3,5.5,100.0,59.1,68.3,67.9,0.0,2.0,2,No,0,Medium,79.4,34.4,59.2,54.3,Not Placed,0.0
ST1747,20,Female,Information Technology,6,90.0,4.1,7.6,59.1,70.4,46.4,89.8,5.2,2.0,1,Yes,0,High,49.9,66.1,66.2,62.9,Not Placed,0.0
ST1748,20,Male,Computer Engineering,4,72.4,5.3,6.8,84.3,88.5,75.7,95.8,17.0,0.0,1,Yes,0,High,58.4,64.4,67.9,69.6,Not Placed,0.0
ST1749,18,Female,Mechanical,6,85.7,2.6,7.1,75.0,92.9,53.2,68.0,18.1,2.0,5,Yes,0,Medium,80.5,85.4,77.6,62.3,Placed,3.32
ST1750,20,Male,Electronics,6,75.7,0.5,6.2,56.5,88.5,77.8,74.9,17.2,1.0,0,No,1,Medium,70.0,81.1,70.3,53.9,Not Placed,0.0
ST1751,21,Male,Computer Engineering,3,81.9,2.9,8.9,80.9,52.7,77.4,56.2,7.0,5.0,4,Yes,1,High,66.4,68.4,50.5,61.3,Placed,3.33
ST1752,21,Male,Electronics,6,64.2,4.9,8.1,85.0,90.1,59.8,67.9,0.0,6.0,2,No,0,Medium,54.3,43.5,76.5,67.6,Not Placed,0.0
ST1753,18,Male,Information Technology,6,79.0,4.3,6.2,67.8,52.1,86.6,67.2,0.0,4.0,5,No,1,Medium,66.5,61.4,59.6,58.9,Placed,4.53
ST1754,20,Female,Computer Engineering,4,45.0,4.1,5.5,89.0,87.7,82.5,72.6,4.9,6.0,1,Yes,1,Medium,79.5,85.5,56.6,57.5,Not Placed,0.0
ST1755,20,Male,Information Technology,4,75.8,3.1,6.6,55.0,71.2,84.7,74.7,7.0,2.0,2,Yes,0,Medium,62.1,65.0,49.4,56.6,Not Placed,0.0
ST1756,20,Female,Information Technology,3,58.4,1.6,7.5,57.1,85.1,72.1,77.8,14.5,1.0,4,Yes,0,Medium,89.1,52.0,61.4,53.8,Not Placed,0.0
ST1757,22,Female,Computer Engineering,6,92.5,4.3,7.3,76.6,58.7,53.6,73.3,12.3,0.0,1,No,0,Medium,85.1,85.3,58.1,62.1,Not Placed,0.0
ST1758,19,Female,Civil,3,87.3,2.2,8.4,75.3,91.2,84.7,53.0,9.1,0.0,0,No,0,High,65.1,43.6,85.6,62.1,Not Placed,0.0
ST1759,22,Female,Mechanical,6,83.6,6.8,7.9,66.4,57.0,68.5,56.9,3.6,4.0,2,Yes,0,Low,61.7,66.3,62.7,57.6,Placed,4.63
ST1760,19,Male,Electronics,5,96.3,4.4,8.1,84.7,67.3,53.9,62.4,3.2,4.0,5,Yes,5,Medium,31.3,76.4,75.5,50.6,Not Placed,0.0
ST1761,20,Male,Information Technology,5,66.6,2.6,7.4,81.4,63.0,89.6,66.0,9.3,1.0,0,Yes,0,Medium,54.9,69.9,38.2,55.4,Not Placed,0.0
ST1762,20,Female,Information Technology,3,99.0,2.6,5.5,85.3,53.2,99.3,84.7,11.5,4.0,4,Yes,1,Low,54.1,49.4,78.9,66.7,Placed,4.78
ST1763,22,Female,Electronics,3,89.2,3.4,6.8,73.5,77.2,71.5,53.7,10.0,4.0,4,No,0,High,50.0,54.1,77.3,75.9,Placed,3.83
ST1764,22,Male,Information Technology,3,75.2,3.1,8.2,82.2,99.5,100.0,65.0,2.8,0.0,2,Yes,0,Low,69.5,57.5,43.7,68.7,Not Placed,0.0
ST1765,19,Female,Computer Engineering,4,91.6,5.2,6.9,69.7,100.0,73.2,83.3,11.3,1.0,4,Yes,0,Medium,74.4,79.8,53.1,77.8,Placed,4.21
ST1766,21,Male,Information Technology,4,64.7,3.8,7.6,99.6,77.3,67.1,65.8,10.1,5.0,3,No,1,High,95.4,70.6,56.4,56.9,Placed,2.39
ST1767,19,Female,Mechanical,4,68.1,2.4,6.6,65.2,90.5,63.8,76.4,2.6,4.0,5,Yes,0,Low,70.9,62.2,63.8,58.6,Not Placed,0.0
